episode,total_steps,episode_reward,episode_length,mean_reward_100,vehicles_processed,total_waiting_time,final_queue_length,convergence_metric,training_time_hours
119,0,-296,21,-3039.5,0,0,0,313.5,0.02735360317760044
120,0,-4040,500,-3033.98,1221,0,0,-353.89999999999986,0.027761198613378738
121,0,-335,25,-3010.21,16,0,0,-316.7000000000003,0.027797289821836685
122,0,-3990,500,-3042.69,1212,0,0,53.90000000000009,0.02819889571931627
123,0,-225,16,-3013.12,3,0,0,435.89999999999986,0.02821927309036255
124,0,-3984,500,-3005.64,1208,0,0,45.80000000000018,0.02859876208835178
125,0,-297,24,-2965.46,19,0,0,36.5,0.028615176412794326
126,0,-4029,500,-2982.4,1219,0,0,49.80000000000018,0.029039429757330152
127,0,-4030,500,-2979.57,1256,0,0,-321.5,0.029455851647588942
128,0,-396,31,-2981.42,15,0,0,29.90000000000009,0.029476477437549168
129,0,-271,19,-2943.75,0,0,0,-337.1999999999998,0.02949139462576972
130,0,-341,26,-2905.92,19,0,0,367.39999999999986,0.029518342349264357
131,0,-3967,500,-2905.12,1210,0,0,-8.199999999999818,0.02991891238424513
132,0,-211,15,-2866.64,6,0,0,370.0,0.02993029276529948
133,0,-379,31,-2829.98,35,0,0,-23.299999999999955,0.029953217307726543
134,0,-259,21,-2791.04,10,0,0,721.5,0.02999041583802965
135,0,-236,17,-2747.42,2,0,0,733.6999999999998,0.030001995033688014
136,0,-206,16,-2700.64,2,0,0,1111.5,0.030013341705004373
137,0,-290,22,-2661.09,9,0,0,1862.6,0.03002800312307146
138,0,-276,21,-2620.64,19,0,0,1518.6,0.030041136741638184
139,0,-3992,500,-2620.81,1216,0,0,1143.9999999999998,0.030397265023655362
140,0,-314,23,-2581.09,13,0,0,776.8,0.030414480500751073
141,0,-211,16,-2539.7,3,0,0,1515.6,0.030425336692068313
142,0,-340,24,-2501.38,2,0,0,1124.8,0.030445213384098477
143,0,-244,19,-2463.76,3,0,0,1153.7,0.030460845364464653
144,0,-220,17,-2426.55,5,0,0,785.1,0.030478559335072836
145,0,-229,19,-2387.7,1,0,0,779.7,0.03049248774846395
146,0,-374,30,-2348.01,22,0,0,380.5999999999999,0.030524722536404928
147,0,-267,21,-2307.2,7,0,0,8.899999999999977,0.030548594660229154
148,0,-380,30,-2239.58,38,0,0,-13.5,0.03059144185649024
149,0,-290,21,-2196.18,0,0,0,728.8000000000001,0.030618904895252652
150,0,-240,20,-2157.47,17,0,0,733.5,0.030631878309779696
151,0,-281,21,-2118.18,3,0,0,350.9,0.030648046400811937
152,0,-291,20,-2080.17,0,0,0,368.69999999999993,0.03066369977262285
153,0,-415,32,-2043.63,32,0,0,338.09999999999997,0.030687647263209026
154,0,-316,23,-2007.04,7,0,0,324.59999999999997,0.030707899000909592
155,0,-296,21,-1970.02,4,0,0,317.20000000000005,0.03073593431048923
156,0,-539,41,-1935.47,59,0,0,317.5,0.03076490667131212
157,0,-609,44,-1900.9,47,0,0,281.00000000000006,0.030793340537283154
158,0,-290,21,-1863.8,2,0,0,300.40000000000003,0.030811729629834493
159,0,-399,29,-1828.1,25,0,0,-80.70000000000005,0.030830105543136598
160,0,-366,26,-1829.2,11,0,0,-100.69999999999999,0.03085073583655887
161,0,-548,39,-1794.52,57,0,0,-120.39999999999998,0.03088201357258691
162,0,-1323,92,-1767.9,160,0,0,-228.5,0.0309639036655426
163,0,-261,19,-1729.7,9,0,0,-196.0,0.030988697873221505
164,0,-878,61,-1730.69,107,0,0,-242.59999999999997,0.031031287047598097
165,0,-451,32,-1694.06,18,0,0,-251.39999999999998,0.03105419675509135
166,0,-446,32,-1657.38,34,0,0,-225.60000000000002,0.03108297526836395
167,0,-326,24,-1621.01,11,0,0,-163.09999999999997,0.031103824840651616
168,0,-4095,500,-1622.49,1255,0,0,-552.5999999999999,0.031474926935301885
169,0,-900,64,-1591.74,112,0,0,-591.8,0.0315231501393848
170,0,-305,22,-1554.68,15,0,0,-573.0999999999999,0.0315417973862754
171,0,-545,38,-1557.57,54,0,0,-546.1,0.03157309181160397
172,0,-419,30,-1559.45,31,0,0,-352.5,0.031598002513249714
173,0,-660,48,-1525.67,71,0,0,-407.8,0.03162650565306346
174,0,-551,38,-1488.91,43,0,0,-318.9,0.031654364731576706
175,0,-1455,99,-1463.07,193,0,0,-403.80000000000007,0.03172798156738281
176,0,-256,18,-1424.75,4,0,0,-394.1,0.03174374613496992
177,0,-556,39,-1425.95,67,0,0,-445.4000000000001,0.03177071571350098
178,0,-251,20,-1388.54,6,0,0,319.5,0.0317865686946445
179,0,-580,42,-1387.68,51,0,0,401.6,0.03183025360107422
180,0,-731,52,-1392.83,88,0,0,352.9,0.031862693031628926
181,0,-211,16,-1355.23,4,0,0,386.0,0.03187560041745504
182,0,-316,23,-1354.56,4,0,0,305.9,0.03189094179206424
183,0,-326,24,-1318.05,11,0,0,379.20000000000005,0.03190738254123264
184,0,-286,21,-1281.06,8,0,0,372.99999999999994,0.0319214897023307
185,0,-260,19,-1243.89,0,0,0,592.9000000000001,0.03193559593624539
186,0,-316,24,-1207.39,23,0,0,567.9000000000001,0.03195157455073463
187,0,-480,35,-1208.39,29,0,0,598.5,0.03197978099187215
188,0,-253,18,-1171.31,0,0,0,213.89999999999998,0.03200453129079607
189,0,-306,22,-1171.56,8,0,0,209.29999999999995,0.03203567518128289
190,0,-251,19,-1133.23,7,0,0,299.9,0.03205428553952111
191,0,-251,18,-1096.23,2,0,0,262.5,0.032065587374899125
192,0,-321,23,-1097.06,8,0,0,251.70000000000005,0.03208383295271132
193,0,-346,24,-1080.45,6,0,0,216.29999999999995,0.03210596018367343
194,0,-601,42,-1072.81,63,0,0,158.3,0.03214521732595232
195,0,-311,22,-1066.25,7,0,0,33.69999999999999,0.03217659976747301
196,0,-321,23,-1036.45,21,0,0,39.19999999999999,0.03220070401827494
197,0,-246,17,-998.19,1,0,0,55.0,0.03221868462032742
198,0,-216,15,-997.16,0,0,0,58.89999999999998,0.03223119941022661
199,0,-326,24,-997.31,14,0,0,29.5,0.03225131591161092
200,0,-356,26,-960.67,24,0,0,-29.0,0.03228772262732188
201,0,-306,22,-961.62,2,0,0,-30.5,0.03232807139555613
202,0,-281,20,-961.65,3,0,0,-26.0,0.03234202702840169
203,0,-256,20,-924.58,6,0,0,-15.0,0.03235638373427921
204,0,-256,18,-922.75,6,0,0,51.0,0.032368332280053036
205,0,-466,33,-924.73,34,0,0,40.60000000000002,0.03238868726624383
206,0,-211,15,-886.98,0,0,0,52.10000000000002,0.032401136954625445
207,0,-281,20,-887.78,2,0,0,25.19999999999999,0.032421031991640724
208,0,-351,26,-851.27,7,0,0,8.0,0.03244751062658098
209,0,-281,20,-814.16,0,0,0,14.5,0.03247449576854706
210,0,-336,25,-810.59,21,0,0,27.0,0.03250293877389696
211,0,-241,17,-808.41,4,0,0,39.0,0.03251592801676856
212,0,-251,18,-771.05,2,0,0,38.0,0.03252807352277968
213,0,-261,19,-733.62,6,0,0,28.5,0.03254765888055166
214,0,-256,19,-733.57,2,0,0,-6.0,0.0325691497988171
215,0,-276,19,-733.97,0,0,0,28.5,0.03258615169260237
216,0,-351,25,-696.74,3,0,0,3.5,0.03261774566438463
217,0,-285,20,-697.0,3,0,0,6.600000000000023,0.03263128638267517
