episode,total_steps,episode_reward,episode_length,mean_reward_100,vehicles_processed,total_waiting_time,final_queue_length,convergence_metric,training_time_hours
134,0,-221,20,-791.86,13,0,0,289.5,0.007640706234508091
135,0,-613,57,-793.42,120,0,0,104.39999999999998,0.007676431602901883
136,0,-1020,107,-795.21,302,0,0,8.200000000000045,0.007744207382202149
137,0,-987,83,-796.85,225,0,0,-68.09999999999991,0.007800047132703993
138,0,-554,52,-800.45,113,0,0,-130.89999999999998,0.007839132216241624
139,0,-343,37,-795.44,69,0,0,6.100000000000023,0.007864131662580702
140,0,-969,97,-801.5,302,0,0,-85.0,0.007921801143222384
141,0,-1152,106,-807.23,253,0,0,14.600000000000023,0.008002772861056858
142,0,-994,103,-811.15,332,0,0,-59.60000000000002,0.008072287042935689
143,0,-717,77,-812.38,198,0,0,-169.0,0.00812011546558804
144,0,-573,58,-805.32,129,0,0,-209.5,0.008157608972655403
145,0,-515,53,-799.06,123,0,0,-175.69999999999993,0.008195020092858208
146,0,-2784,269,-819.45,777,0,0,-288.0,0.008361287050777011
147,0,-686,69,-816.46,198,0,0,-191.9000000000001,0.008406009210480583
148,0,-583,54,-803.65,102,0,0,-207.10000000000002,0.00844345490137736
149,0,-771,79,-800.02,194,0,0,-328.79999999999995,0.008500387734837002
150,0,-511,51,-800.42,116,0,0,-221.39999999999998,0.008532861802313062
151,0,-811,78,-801.23,182,0,0,-225.0,0.008590396642684937
152,0,-755,89,-802.73,267,0,0,-142.89999999999998,0.008645059466362
153,0,-658,73,-805.44,180,0,0,-107.70000000000005,0.008697906931241353
154,0,-393,42,-801.87,95,0,0,-54.5,0.00873085339864095
155,0,-854,72,-804.84,186,0,0,-98.20000000000005,0.008781567083464729
156,0,-682,67,-799.3,169,0,0,288.4,0.008828291959232754
157,0,-557,53,-791.31,128,0,0,271.20000000000005,0.008868512445025975
158,0,-486,47,-782.66,109,0,0,283.80000000000007,0.008904066019588047
159,0,-1087,120,-789.58,349,0,0,295.0,0.00898045539855957
160,0,-233,23,-770.01,24,0,0,277.0,0.00899656547440423
161,0,-701,70,-769.72,190,0,0,253.89999999999998,0.00904298053847419
162,0,-552,52,-769.62,128,0,0,250.30000000000007,0.009074650406837463
163,0,-657,63,-769.51,160,0,0,244.5,0.009120014243655735
164,0,-960,99,-773.57,305,0,0,169.80000000000007,0.009182513025071885
165,0,-1305,128,-765.9,367,0,0,158.60000000000002,0.009263542294502259
166,0,-360,40,-760.05,89,0,0,-19.399999999999977,0.00929578423500061
167,0,-329,32,-753.01,74,0,0,-9.5,0.009320587449603611
168,0,-591,56,-749.19,139,0,0,-29.700000000000045,0.009363643725713093
169,0,-498,59,-750.25,145,0,0,60.799999999999955,0.009400180048412747
170,0,-949,104,-744.52,285,0,0,-38.60000000000002,0.009485834108458624
171,0,-291,33,-743.36,60,0,0,-8.600000000000023,0.009513697624206542
