episode,total_steps,episode_reward,episode_length,mean_reward_100,vehicles_processed,total_waiting_time,final_queue_length,convergence_metric,training_time_hours
183,0,-193,18,-194.02,0,0,0,11.5,0.011209766467412313
184,0,-166,16,-193.55,0,0,0,13.199999999999989,0.011233783099386427
185,0,-171,16,-193.6,0,0,0,21.80000000000001,0.011254351735115051
186,0,-215,20,-193.8,0,0,0,14.900000000000006,0.011335661742422315
187,0,-182,17,-193.74,0,0,0,11.800000000000011,0.011358319587177701
188,0,-199,19,-193.57,0,0,0,2.6000000000000227,0.011382873720592922
189,0,-259,24,-193.96,0,0,0,0.4000000000000057,0.011411016517215305
190,0,-178,19,-193.92,2,0,0,0.4000000000000057,0.01143768416510688
191,0,-216,21,-194.11,0,0,0,2.5999999999999943,0.01146877282195621
192,0,-194,19,-194.33,0,0,0,0.39999999999997726,0.01149492084980011
193,0,-205,20,-194.47,0,0,0,-0.30000000000001137,0.011524576412306892
194,0,-210,20,-194.64,0,0,0,-7.5,0.0115499879916509
195,0,-183,18,-194.9,0,0,0,-14.400000000000006,0.011575405399004618
196,0,-166,16,-194.73,0,0,0,-6.099999999999994,0.011602752473619249
197,0,-216,21,-194.74,0,0,0,-9.599999999999994,0.011644461154937745
198,0,-177,17,-194.36,0,0,0,-3.700000000000017,0.011671044892734952
199,0,-216,21,-194.65,0,0,0,3.9000000000000057,0.011701880229843987
200,0,-205,20,-194.87,0,0,0,-0.4000000000000057,0.011729984018537733
201,0,-227,22,-194.82,0,0,0,-2.5999999999999943,0.011765149897999233
202,0,-179,19,-194.28,0,0,0,-1.0999999999999943,0.01179160839981503
203,0,-193,18,-193.61,0,0,0,1.3000000000000114,0.011822134388817681
204,0,-194,19,-193.5,0,0,0,7.300000000000011,0.01184491170777215
205,0,-183,18,-193.61,0,0,0,8.5,0.011867434978485107
206,0,-194,19,-193.72,0,0,0,0.799999999999983,0.011897984743118286
207,0,-216,21,-193.78,0,0,0,4.199999999999989,0.011928635438283285
208,0,-188,18,-194.04,0,0,0,0.9000000000000057,0.011953784359825982
209,0,-199,19,-194.2,0,0,0,-1.700000000000017,0.011977967752350702
210,0,-193,18,-194.3,0,0,0,2.200000000000017,0.011999163164032831
211,0,-232,22,-194.69,0,0,0,2.8000000000000114,0.012025371392567952
212,0,-194,19,-194.58,0,0,0,-0.19999999999998863,0.012052791251076592
